timestamp,symbol,side,price,volume,fee,cumulative_pnl
2026-08-04 15:08:20.939997+00:00,XRP/USD,buy,1.0746474075,23.25181248,0.049975000002616291200,-25.037475001310761891200
2026-08-04 15:08:31.497444+00:00,BTC/USD,buy,64059.904025,0.00039006,0.04997441232798300,-50.074655577630244891200
2026-08-04 15:09:08.185135+00:00,XRP/USD,sell,1.075075431807061094312523336,23.26522826,0.05002375063541868127789248638,-25.11280401055632293353164930
2026-08-04 15:10:49.181447+00:00,XRP/USD,buy,1.074727393709924590130983553,23.25008254,0.04997500122350964707544207404,-50.15027962353465611832812839
2026-08-04 15:10:52.834973+00:00,BTC/USD,buy,63981.842707753169310331325,0.00039053,0.04997365806531769042152738470,-75.18708231425881901951334812
2026-08-04 15:12:13.639553+00:00,XRP/USD,sell,1.074565215730460898958542748,23.27627542,0.05002375183618784873539966433,-50.22523014800108250054891562
2026-08-04 15:12:24.844897+00:00,BTC/USD,sell,64018.14686897088922223268762,0.00039069,0.05002249960047647342046817744,-25.26400284736332226373529507
2026-08-04 15:13:47.459487+00:00,BTC/USD,sell,64011.54342728313434742421134,0.00039074,0.05002374095755322382982507269,-0.3021561095442635726525838027
2026-08-04 15:16:33.063386+00:00,XRP/USD,sell,1.074722144867187688284717961,23.27345848,0.05002500243220607555532313177,24.66032010412656812945365895
2026-08-04 15:18:10.270318+00:00,BTC/USD,buy,63969.55236652135320588350080,0.00039062,0.04997557309082114197856442616,-0.3774420143748240018071185562
2026-08-04 15:18:11.639584+00:00,XRP/USD,buy,1.074054647444082206686819944,23.26522826,0.04997625307300079624954672866,-25.41554480394822292283002962
2026-08-04 15:23:49.013261+00:00,XRP/USD,buy,1.074567526117378175401694179,23.25354268,0.04997500366222493618280764347,-50.45302163872291595041665900
2026-08-04 15:27:11.298414+00:00,XRP/USD,buy,1.073631139601304678411961409,23.27324182,0.04997375427484668433635782290,-75.48987253042110480293192827
2026-08-04 15:28:31.827484+00:00,XRP/USD,buy,1.072594854223084246799724547,23.29514483,0.04997250494607896931698209465,-100.5260975084066684307399577
2026-08-04 15:28:38.328912+00:00,BTC/USD,buy,63874.40224371383472506572672,0.00039119,0.04997405482743683001219692326,-125.5630989769525202668506162
2026-08-04 15:30:18.060668+00:00,XRP/USD,sell,1.072890905517353572344650871,23.31143612,0.05002125561539348670633225481,-100.6024924248711704003908211
2026-08-04 15:31:53.260960+00:00,XRP/USD,sell,1.073247876330616670194855530,23.30426515,0.05002250616336619989046203087,-75.64126184935143665505026769
2026-08-04 15:33:08.342276+00:00,XRP/USD,buy,1.072301890040966316980316666,23.30209299,0.04997375671017470405546630990,-100.6781139611489633868388889
2026-08-04 15:33:16.687023+00:00,BTC/USD,buy,63826.53083557647717348098123,0.00039147,0.04997234405240624703820519946,-125.7142583314044931529796938
2026-08-04 15:34:15.567074+00:00,BTC/USD,sell,63792.75601894618668366808314,0.00039206,0.05002117584957608390239781736,-100.7536915824660272856831829
2026-08-04 15:38:31.314479+00:00,XRP/USD,sell,1.071957321788699897054800126,23.33232227,0.05002250738332007768479684078,-75.79246039818930852096955935
2026-08-04 15:38:33.093334+00:00,BTC/USD,sell,63810.05790189147918685617147,0.00039196,0.05002198059045076836416028992,-50.83149208355437510725357467
2026-08-04 15:39:27.209882+00:00,XRP/USD,buy,1.072511805975749307247191932,23.29753279,0.04997375793476427486082247734,-75.86834480887127681252563582
2026-08-04 15:41:54.834242+00:00,XRP/USD,sell,1.073187901617009069504996478,23.30556863,0.05002250858804178568936227109,-50.90711302343842575353386254
2026-08-04 15:42:13.231688+00:00,BTC/USD,sell,63927.60820182894660602411503,0.00039125,0.05002335341793115071921387003,-25.94545966789078154464614140
2026-08-04 15:42:14.323091+00:00,XRP/USD,sell,1.074065135220203138541942643,23.28711617,0.05002375915603925803644964549,-0.9836038490271917844577682955
2026-08-04 15:44:03.389435+00:00,XRP/USD,sell,1.074512196930485615783766466,23.27800926,0.05002500974026157548102263591,23.97887601136333438057252701
2026-08-04 15:44:39.232556+00:00,XRP/USD,sell,1.075119364355759234171948958,23.26544477,0.05002626038515284618808995033,48.94197994355460462842941223
2026-08-04 15:44:39.377970+00:00,BTC/USD,sell,63998.34093757410175402168331,0.00039083,0.05002494317726417237704858897,73.90442658900942664457665813
2026-08-04 15:45:03.882389+00:00,XRP/USD,sell,1.076311883346918981140184150,23.24024839,0.05002751102818220332580721011,98.86815459207234610415445598
2026-08-04 15:45:27.058656+00:00,BTC/USD,buy,64033.02843458057243195011017,0.00039024,0.04997649803262144517168842197,73.82992907772900207313855657
2026-08-04 15:46:03.276849+00:00,BTC/USD,sell,64077.18189847507671129977845,0.00039035,0.05002505590813949238851173704,98.79243197589060877500591335
2026-08-04 15:46:08.460580+00:00,XRP/USD,sell,1.075903540917038527063127543,23.24965009,0.05002876171382628694653342143,123.7567840710899259613260907
2026-08-04 15:46:24.420350+00:00,XRP/USD,sell,1.076770942714530449988216535,23.23150192,0.05003001244614564832159943282,148.7217602817166044738042077
2026-08-04 15:46:37.835391+00:00,BTC/USD,sell,64123.60735666285824893748400,0.00039008,0.05002667351537409549149106752,173.6850703658882781240582504
2026-08-04 15:46:59.548377+00:00,XRP/USD,buy,1.077516064336592107683405905,23.19281579,0.04998126318184873861973815359,148.6444575117820600755694354
2026-08-04 15:47:01.132625+00:00,BTC/USD,buy,64111.69774883992186447453498,0.00038977,0.04997763286313067269023247901,123.6056634473535930577629634
2026-08-04 15:48:22.897536+00:00,XRP/USD,sell,1.078722139477326032359201636,23.18948125,0.05003001365473867365506119921,148.5706402610681912116385018
2026-08-04 15:49:20.935916+00:00,BTC/USD,buy,64110.79462003798964140737584,0.00038976,0.04997564662221201368526987762,123.5328413033399723553182931
2026-08-04 15:49:26.071973+00:00,XRP/USD,buy,1.078255813324383811052566613,23.17690468,0.04998126441215023501700093372,98.49222783285270461180082531
2026-08-04 15:50:13.653209+00:00,XRP/USD,buy,1.077389192679126836098859251,23.19496762,0.04998001487666057602637217489,73.45224037964575602258836569
2026-08-04 15:51:13.069820+00:00,XRP/USD,sell,1.077629611950219880383891084,23.21241214,0.05002876537371354605418476252,98.41659430112881550362656219
2026-08-04 15:52:54.077351+00:00,XRP/USD,buy,1.077194296888486522138398730,23.19916483,0.04998001609490390991264431242,73.37660623758195663739176167
2026-08-04 16:01:30.697291+00:00,XRP/USD,buy,1.075707987046500782498904516,23.23063842,0.04997876658516660680895822971,48.33724417841348662610368858
2026-08-04 16:01:32.529961+00:00,BTC/USD,buy,64041.62565664745020577500174,0.00039018,0.04997552299742140424257858037,23.29950715670536310057181982
2026-08-04 16:01:58.740267+00:00,BTC/USD,sell,64055.87534458356702909416040,0.00039047,0.05002379529159909083570079362,48.26138100721330942758651584
2026-08-04 16:05:31.958176+00:00,BTC/USD,buy,63968.06398702467533712018638,0.00039062,0.04997441030922315736037177442,23.22420144229250759004025687
2026-08-04 16:06:47.241355+00:00,XRP/USD,buy,1.074446649673830379613664985,23.25732838,0.04997751711651018606219012818,-1.814534633079095627116997348
2026-08-04 16:06:48.618489+00:00,BTC/USD,buy,63952.77199397068386778607677,0.00039071,0.04997397509152857178796539609,-26.85149615393491009288766080
2026-08-04 16:10:13.502935+00:00,BTC/USD,sell,63985.54619059568253488818561,0.00039089,0.05002262030088389269212488574,-1.890208623793847639517342816
